vertex index,timestamp [ns],position x [m],position y [m],position z [m],quaternion x,quaternion y,quaternion z,quaternion w,velocity x [m/s],velocity y [m/s],velocity z [m/s],acc bias x [m/s^2],acc bias y [m/s^2],acc bias z [m/s^2],gyro bias x [rad/s],gyro bias y [rad/s],gyro bias z [rad/s]
87,1651752864214145504,2.77305036856927,-2.68884127440865,1.12461340929264,0.000138970633687593,0.00339054177790122,-0.996800727595443,0.079854833158747,-0.423799841514402,-0.0422983897471313,0.00278418354486043,-0.043072861640122,-0.0205106638676013,-0.0425918516661283,0.00185155279745983,-0.00190843488108927,-0.00201855293513608
88,1651752864614140304,2.6040640100832,-2.70829979292818,1.12489205850322,-0.00017743671490614,0.00350144891174545,-0.997059595572807,0.0765497958711936,-0.430418537770767,-0.0503683903238553,-0.000925586096684595,-0.0428720524210485,-0.0208239968580933,-0.0425961456540912,0.00185140585029649,-0.001908439228973,-0.00201751241762116
89,1651752865014135296,2.43052040931968,-2.7283421304369,1.12491921136856,-9.37599340253856e-05,0.0037127072232901,-0.997293845733347,0.0734247388591869,-0.430000546232204,-0.0376638674509977,-0.0026322967982312,-0.0427542146305235,-0.0211166621381587,-0.0425980936624166,0.00185125545563039,-0.00190838506108115,-0.00201637717926289
90,1651752865414130192,2.25828958833548,-2.7462294035566,1.12603991070246,-0.000419424366641273,0.00364515081819835,-0.997524223633944,0.0702279162599228,-0.431237559094115,-0.0345277048974497,0.00456843260321092,-0.0426595136334955,-0.0213851100521821,-0.042611633444162,0.00185110201743573,-0.00190826936171688,-0.00201513661502613
91,1651752865814125200,2.08738212165507,-2.76312234404649,1.1279814370154,-0.000988912641839202,0.00347372475709882,-0.997733255542961,0.0671960272020853,-0.417967442144406,-0.0584669961775445,0.00459903696094518,-0.0425915922107984,-0.0216305520819191,-0.0426322366873082,0.00185095801864459,-0.00190819527322747,-0.00201375289085172
92,1651752866214120096,1.92047211865116,-2.77991015282108,1.12922007908358,-0.00113091210948117,0.00319210583639201,-0.99789010581879,0.0648372439813284,-0.420634236288758,-0.0353871349668229,-0.00374525519353872,-0.0426187474116491,-0.0218486466112256,-0.0426438010985457,0.00185083984798535,-0.00190822289745359,-0.00201223284540516
93,1651752866614114992,1.75443829759902,-2.79583649942931,1.13100049876394,-0.00210461641364259,0.00353244448237548,-0.998050142638481,0.0622816602623728,-0.430888058974154,-0.0470985415775818,0.00112343457758072,-0.0425109750518796,-0.0221455112497908,-0.0426316257192827,0.00185072040280491,-0.00190803269933543,-0.00201067208705935
94,1651752867014110000,1.58445176430791,-2.81019901434652,1.13220403985955,-0.00244945317527807,0.00402540360604564,-0.998248098555468,0.0589790643817164,-0.426778669635947,-0.0402308431585003,0.00228406229148085,-0.0424391958541069,-0.0224253118075302,-0.0426204211391652,0.00185060865067148,-0.00190795175738823,-0.00200898481964725
95,1651752867414104896,1.41447392443539,-2.81725660484169,1.13346448654552,-0.00273367468884872,0.00404680018625788,-0.998535362476692,0.0538820964188414,-0.417351152406866,-0.0209420727238765,0.00340302883554939,-0.0423964800741746,-0.0226791204360792,-0.0426097808541224,0.00185051482491329,-0.00190787818872056,-0.00200719002211091
96,1651752867814099792,1.24721518498356,-2.82426034516859,1.13510656711749,-0.00317355984262633,0.00429057227405356,-0.99877666456941,0.0491598801777411,-0.409526215091475,-0.00790485919164012,0.00387788002449706,-0.0423563825472113,-0.0229177407420781,-0.0425924025790471,0.00185041315476283,-0.00190784668741963,-0.00200532054133003
97,1651752868214094592,1.08254991914673,-2.82774831919714,1.13716002435609,-0.00369538293846864,0.00410210043623149,-0.999003873239951,0.0442806748878606,-0.413050237634643,-0.0201206128855127,0.00434379063648314,-0.0422944851994232,-0.0231236835561176,-0.042562201497374,0.0018503099667319,-0.0019078104522079,-0.00200336178229382
98,1651752868614089392,0.916295176353677,-2.82974748356388,1.13917142013675,-0.00363604667850179,0.0040943832030476,-0.999219481566781,0.039120874838779,-0.415716727349611,-0.0210169099022574,0.00459026080404848,-0.0422019939576887,-0.0233923116773211,-0.042527171842269,0.00185023559293275,-0.00190776234630479,-0.00200134635090078
99,1651752869014084192,0.750504355151836,-2.83021853629668,1.14089250938281,-0.00362662160455771,0.00417133311984319,-0.999410501953871,0.0338835679946958,-0.417398520798784,0.00307338212511594,0.00883929942748908,-0.042091192430078,-0.0236466882290587,-0.0424804300441873,0.00185016247425205,-0.00190772802416556,-0.00199932079741463
100,1651752869414079104,0.581362114490405,-2.82190284896196,1.1419070156235,-0.00329095094363396,0.00395674967757834,-0.999644765604127,0.026150647681205,-0.422397350863127,0.0419497963438804,0.00140193561602316,-0.0419979988956228,-0.0238924244553312,-0.0424243373167173,0.00185013262542873,-0.00190769951325901,-0.00199717781137258
101,1651752869514077696,0.538703557189411,-2.8177185650379,1.14189663836188,-0.00321354680576687,0.0044637186366169,-0.999731070624614,0.0225285321453391,-0.428796520540307,0.0475684635227423,-0.0010904190759645,-0.0419791363307367,-0.0239541965557907,-0.0424106162325036,0.00185012382710532,-0.00190768029556682,-0.00199664316398736
102,1651752869914072496,0.367708763356199,-2.78923437271359,1.14255768451223,-0.00268203283765563,0.00424555201352976,-0.999953234189242,0.00826507243972938,-0.422246134516906,0.0904495127288372,0.00220556749223092,-0.0419221123972706,-0.0241910206621685,-0.0423560242638837,0.001850081851143,-0.0019076206170352,-0.00199450241211719
103,1651752870314067296,0.2013226123226,-2.73798016337339,1.14310986245557,0.0022246176734759,-0.00399476453941406,0.999903125916627,0.0131465476320031,-0.41612524049924,0.158609308261713,-0.00119781285126241,-0.0418807574042657,-0.0244121394778878,-0.0423032806355957,0.00185006857941206,-0.00190755007624262,-0.0019922939398309
104,1651752870714062096,0.0424432263036722,-2.65562663205491,1.14251707712227,0.0015098008546097,-0.00338585735066688,0.999017026728158,0.0441728058720761,-0.377857389380393,0.255321991327916,0.00401209727696741,-0.0418323804195484,-0.0246474289721448,-0.0422636274642371,0.00185007031452935,-0.00190748333443011,-0.0019901621795805
105,1651752871114056896,-0.103327068125824,-2.53709723473713,1.14213925607312,0.000987985753341522,-0.00283140216041803,0.996298089025768,0.0859134730386337,-0.335521267051493,0.336644359243401,-0.000717108842465107,-0.0417765840711681,-0.0248900641282754,-0.0422343616618254,0.00185008943197216,-0.00190745322728907,-0.00198796273476283
106,1651752871514051696,-0.231092580657402,-2.39410612508644,1.14189873793528,0.000688712964911037,-0.0026181160750577,0.991065650425143,0.133347469754988,-0.29838549594992,0.380104921736987,-0.00230301349336798,-0.0416964936044158,-0.0251431198157181,-0.0422135150790555,0.00185011101529437,-0.00190746761443827,-0.00198574760984331
107,1651752871814047792,-0.314845836413829,-2.27481390184438,1.1415456823657,0.000583467772771802,-0.00236423201203533,0.985319393405698,0.170703728579606,-0.258835370530294,0.418911533315027,-0.00611879298996565,-0.0416177261267056,-0.0253231304210263,-0.042211078565374,0.00185012783266975,-0.00190750984768134,-0.00198413863629972
108,1651752872214042704,-0.412359134096976,-2.10630915024997,1.13989295025909,0.000202436663218278,-0.00232714553050172,0.975479026310366,0.220080014180427,-0.224985466599614,0.432894720648771,-0.00550050519836595,-0.0415625269658927,-0.0255919150111559,-0.0422373446422658,0.00185001797048978,-0.00190758213053554,-0.00198203728969977
109,1651752872614037600,-0.490834113935152,-1.92476477925774,1.13812835643586,-0.000251807890455441,-0.00222915800992693,0.962673183711028,0.270657179492852,-0.158560112994127,0.474626103634408,-0.00227392770513136,-0.041495799726953,-0.0258189681811868,-0.0422746577527486,0.00184999552994991,-0.00190760823405776,-0.00197993416502116
110,1651752872914033792,-0.530433251876197,-1.78179155288433,1.13768381726702,0.000126547183312837,-0.00277727584788229,0.950471581106767,0.310799041557528,-0.108269218346776,0.488868033212852,-0.000628401299229745,-0.0414140113543999,-0.0259851943094725,-0.0422896095714373,0.00184998002961543,-0.00190766773380209,-0.00197840759243876
111,1651752873314028704,-0.563901835213544,-1.59011651487439,1.13818363002333,0.000571351301959777,-0.0035300842908768,0.931894209688833,0.362712550115122,-0.0578644976283732,0.470531331334905,8.69125679099256e-05,-0.0413036890726391,-0.0261795511723907,-0.0422960761831299,0.0018498264956105,-0.00190789162031083,-0.00197642967343368
112,1651752873714023600,-0.578674543406596,-1.39934224688214,1.13738789357371,6.62079669332896e-05,-0.00374712769958097,0.911256167201249,0.411822962434342,-0.01981792169323,0.474272602084553,-0.00180781765029453,-0.0412876905039158,-0.0264175248846396,-0.0422981645490384,0.00184982116417515,-0.00190788533198935,-0.0019744346464829
113,1651752874014019792,-0.580826222107085,-1.25546076090112,1.13642493013014,-0.000585211478644819,-0.00400397599442412,0.894506063254878,0.447037502346305,0.00355951746803099,0.484604290522393,-0.00486491272276013,-0.0412379302747034,-0.02659606314996,-0.0422922206254653,0.00184977430174757,-0.00190794304336289,-0.00197295755902651
114,1651752874414014704,-0.574600547162599,-1.06062329906112,1.13497526480441,-0.00113433791690438,-0.00383451097506842,0.871521014872011,0.490341850589496,0.0314891711473674,0.487623926373144,-0.00419397723298334,-0.0411307099171798,-0.0268030811806698,-0.0422516658399652,0.00184970720199252,-0.00190796374305407,-0.00197095304289131
115,1651752874814009600,-0.550549032617268,-0.866641473503855,1.1341377771704,-0.00118054615569836,-0.00349049107249664,0.84685321556239,0.531813928056127,0.0807965868767415,0.472218272481164,0.00652340478839423,-0.040929009612876,-0.0269808797577921,-0.0421996405525643,0.00184970381353285,-0.00190795881825088,-0.00196888696873658
116,1651752875114005600,-0.520460956572731,-0.723589547390741,1.13355149153949,-0.00167887162080724,-0.00317473504509324,0.826936800729093,0.562283407231092,0.120528014163469,0.485623797238955,-0.00350447340153133,-0.0409115316020524,-0.0271524413717412,-0.04217304145879,0.00184972477628182,-0.00190798012417696,-0.00196738139898715
117,1651752875514000400,-0.460272051161824,-0.534115640446961,1.13253984454037,-0.00200012029764532,-0.00206384959531026,0.798299359382853,0.602253993637709,0.183676931819884,0.462718061787623,-0.00141812014804875,-0.040775760083853,-0.0273617055217102,-0.0421360029329428,0.00184968551938052,-0.00190801726037459,-0.00196540177039027
118,1651752875913995200,-0.375514713608821,-0.350881926879404,1.13116330910591,-0.00230058326251995,-0.00107272219926427,0.766028584616178,0.642801496680484,0.249275404878216,0.455392346758537,-0.00399291772919877,-0.0405673151617565,-0.027543787432985,-0.0420985463446634,0.00184966104597092,-0.00190804376373418,-0.00196341416596719
119,1651752876213991392,-0.292353825372538,-0.217622862689478,1.12981107585763,-0.00251058580877504,-0.000120877591767815,0.738456129699114,0.674296838830874,0.307410914126083,0.430012741748093,0.00570659630152359,-0.0403462267536606,-0.0276594972028578,-0.0420752286567568,0.00184967016763205,-0.00190803898009372,-0.00196191327458493
120,1651752876613986304,-0.157265735073594,-0.0570899949922214,1.12935285456083,-0.00284556924089367,-8.52922391583548e-05,0.697165417048407,0.716904649679893,0.368880430601364,0.376647831031497,-0.000975763249583871,-0.0401957565011123,-0.0278830571054592,-0.042062012846278,0.00184969685067889,-0.00190809879340548,-0.00195996653033078
121,1651752877013981200,0.0018267234644363,0.0806021818155005,1.12829633584175,-0.00300559915527709,-0.00034572407188762,0.651339509696392,0.758780396397435,0.431366350431435,0.318179268866291,-0.00277248483821297,-0.0400012477230935,-0.0280706991502207,-0.042035211912347,0.00184971338675646,-0.0019082075358159,-0.00195810230111108
122,1651752877213978704,0.0898957971569804,0.139855322579516,1.1276297699114,-0.00332386475056415,-0.000479414436607976,0.626353646975849,0.779531802433339,0.459499495835059,0.275232837540263,-0.0040485160419887,-0.0399036236002909,-0.028152901018755,-0.0420239189269411,0.00184971117164344,-0.00190829991938651,-0.00195721973178248
123,1651752877613973696,0.277638130918036,0.237904807883711,1.12622959221842,-0.00351437880280581,-0.000293844719305537,0.574575267708719,0.818444148695783,0.484463641094421,0.212323724858644,-0.00324744884257359,-0.0396827592345354,-0.0282800135327329,-0.0420004560111832,0.00184965323761778,-0.00190839927188291,-0.00195550726477461
124,1651752878013968704,0.47403235368056,0.30937240547687,1.12380977441558,-0.0043335579395522,0.000336423205116049,0.520730545996497,0.853710024282954,0.50281171324063,0.131450650921917,-0.00438841474705823,-0.0394912850591779,-0.0285063461653664,-0.0419855659411639,0.00184955529729379,-0.00190854108777194,-0.00195380315312563
125,1651752878213966192,0.573490040418259,0.331659865364929,1.12320076436953,-0.00472468002760612,0.000405896734102134,0.492523148094911,0.870286424826423,0.496500296678429,0.0876605874259698,-0.00262664756327478,-0.0393857098097026,-0.0285878368190386,-0.0419796997162708,0.00184956173749461,-0.00190861679794624,-0.00195294561844023
126,1651752878613961200,0.765716628664273,0.353799387908944,1.12225846290629,-0.00512339855904522,0.000625150906439362,0.437581909168575,0.899163740784699,0.463587845681263,0.0245978705230077,-0.00240739696922684,-0.0391681432671592,-0.0287144410432221,-0.0419572859373715,0.00184949669911672,-0.00190876980353577,-0.00195129397822501
127,1651752879013956192,0.94176307724862,0.351389077925324,1.12144140205566,-0.00554157122031168,0.000713613068822302,0.385372434074596,0.922744205508883,0.423953721054543,-0.0346138672950151,-0.00283796493236809,-0.0389566914555472,-0.028783016942369,-0.0419191340059265,0.00184933496585939,-0.00190895991595417,-0.00194974159514952
128,1651752879413951200,1.10717718060762,0.330007226330992,1.12110821004656,-0.00602382287241979,0.000816564745492725,0.335014948558326,0.942193202598321,0.392147940308816,-0.070717918796518,0.00578917164229861,-0.0387374426015794,-0.0289323194535435,-0.0418745172146238,0.00184933387615505,-0.00190912609526381,-0.00194808529356652
129,1651752879813946096,1.26292315020133,0.296183108612025,1.12105838787374,-0.00654585798907307,0.000479262364848064,0.286614438987747,0.958023530720677,0.382108806683586,-0.0948889622066954,-0.00199537885056849,-0.0385204140475473,-0.0290866779363972,-0.0418120250872275,0.00184920841200306,-0.00190932027293249,-0.00194646774047115
130,1651752880213940992,1.41363761990588,0.253557957656865,1.12002932843186,-0.006584782582864,0.00122515588427651,0.241026734210343,0.970495364763424,0.365799025797,-0.124799207215693,-0.00222099002444741,-0.038342073237433,-0.0292041872128066,-0.0417477931843555,0.00184907351608298,-0.00190948104564296,-0.00194479122039556
131,1651752880613935904,1.5567996976396,0.203867655224437,1.11966177660765,-0.00655397362003091,0.00107770112171555,0.197757305629021,0.980228510124262,0.336999792186117,-0.118145964323408,3.09765538603625e-05,-0.0381362041690582,-0.0293230889260793,-0.0416638585467716,0.00184901936702588,-0.0019096381005932,-0.00194296955011815
132,1651752880813933392,1.62438390129364,0.179622711041831,1.1198298976255,-0.00703142440932044,0.000813358415180019,0.177532111944385,0.984089552199103,0.335293587233724,-0.129352292348949,0.000833046012377365,-0.0381075681111708,-0.0294495980430525,-0.0416226287956833,0.00184892812093828,-0.00190967191527807,-0.00194206223930236
133,1651752881213928496,1.75110966096596,0.137440909791974,1.11988910395448,-0.00726846411218378,0.000605471452268994,0.143881202453071,0.9895680888218,0.317859477814778,-0.0856153903175114,-0.00649149944850184,-0.0379221794931395,-0.0296568864060786,-0.0415215452698982,0.00184866918049939,-0.00190971974403476,-0.00194037523605601
134,1651752881613923504,1.86988144272336,0.105010315178065,1.12003545744573,-0.00737511092348373,0.000659827999926919,0.11766098083405,0.993026216146908,0.282324761689057,-0.0685079929319972,0.000686546535241417,-0.0377001917804335,-0.029823660831352,-0.0414268353103625,0.00184842150440477,-0.00190987615743053,-0.00193869515250012
135,1651752882013918592,1.98079131376423,0.0854791656991401,1.11973325463028,-0.00737116108717097,0.000908591101036536,0.0994404034142862,0.995015802193735,0.27162858823327,-0.0429692723511966,0.000857168754749115,-0.0374744360939065,-0.0299619425238926,-0.0413337368633027,0.00184818744449323,-0.00190998870868609,-0.00193701085984402
136,1651752882413913600,2.08676615819452,0.0779017944501912,1.11904031676972,-0.00746449510316241,0.000925350127188422,0.0875292331821448,0.996133554488826,0.26890179744054,-0.00454165462017109,-0.00430342538547176,-0.0372360793171482,-0.0300780440339639,-0.0412310567040946,0.00184796940776765,-0.0019101402412893,-0.00193533335175068
137,1651752882613911200,2.13941249186223,0.0770791065110716,1.11854901656056,-0.00741971676743965,0.00122863281239176,0.0830176129747469,0.996519700859184,0.265330044553374,-0.00669289148370181,-0.00513303846542578,-0.0371294262170054,-0.0301218760455639,-0.0411871600381835,0.0018478807908529,-0.00191021715998862,-0.00193451792558992
138,1651752883013906192,2.24223764010451,0.0806489105522568,1.1171283840437,-0.00693076546119606,0.00185732435743967,0.0777301153237965,0.996948616533522,0.252890115246507,0.0198380865058272,-0.00457437544484971,-0.0369237352277001,-0.0301701367433594,-0.0410990821129596,0.00184767125457331,-0.00191029484740256,-0.0019329224307398
139,1651752883413901200,2.34144732901562,0.0918884657739117,1.11619896301805,-0.00644644320067481,0.00229833734064012,0.0758705720644606,0.997094186779835,0.25054370812007,0.029159812867726,0.000171591146455025,-0.0366592537577078,-0.0301655967701504,-0.0409878564832139,0.0018475002065363,-0.00191015863313895,-0.00193132904809233
140,1651752883813896304,2.43524252369035,0.104508847631906,1.11627791227763,-0.00676290455190916,0.00229873104717233,0.0750843204729964,0.997151605211917,0.207131019612059,0.0241725650702602,0.00306589715980537,-0.0362589896544519,-0.0303675304840458,-0.0408358250562674,0.00184736715935884,-0.00191048592058342,-0.0019299908411255
141,1651752884213891296,2.51581851404683,0.114225685548937,1.11677101859814,-0.00692633915496901,0.00191543257455816,0.0739420714424946,0.997236645443174,0.186916132000397,0.0253935141210071,0.00275627633768574,-0.0359774320904328,-0.0305124314559149,-0.0406479389438935,0.00184725120792468,-0.00191057700136863,-0.00192856703251043
142,1651752884613886304,2.58783578971929,0.122403213260209,1.11705931985093,-0.00698864270727147,0.00178802023555073,0.0728408241049998,0.997317490170734,0.171615950039328,0.0175769177982115,-0.00013299128753984,-0.0357429813320262,-0.0306296214151499,-0.0404442028911255,0.00184714117211841,-0.00191064289402384,-0.00192708364832405
143,1651752884913882592,2.63741513628429,0.126670891618402,1.11748424725815,-0.00685589281990032,0.00189559153961524,0.0718097799801871,0.99739298120929,0.157253009621214,0.0112677465326628,0.00163941921949328,-0.0355650460101322,-0.0307078403934044,-0.040278420603475,0.00184706676667539,-0.00191062259165412,-0.00192594014739873
144,1651752885313877600,2.66960997438713,0.129746799887166,1.11840817139127,-0.00684135739923527,0.000881304490172438,0.0711173151771431,0.997444107012181,-0.0334586427231426,-0.0121476401229305,-0.000922790526811781,-0.0352794353722436,-0.0308130252863759,-0.0400317456209889,0.00184696621779837,-0.00191072870398189,-0.00192442511536058
145,1651752885713872800,2.6698330599369,0.129762887775675,1.11858097262551,-0.00702276795506056,0.000817219594138107,0.0708572961054652,0.99746140600577,0.0143244991481957,0.00508904333387996,-0.00104465177936343,-0.0350717689185277,-0.0309240925974564,-0.039840616373724,0.00184684852561882,-0.00191106584160114,-0.00192299412142245
146,1651752886113867792,2.67180083847489,0.12862584419076,1.11774723529634,-0.00700361966905196,0.00131224646461284,0.0703679341388652,0.997495654710223,0.0088225413840101,-0.000792446672304558,-0.00197757085713097,-0.0349350284912258,-0.0310247169032511,-0.0397037650747349,0.00184671258329482,-0.00191126829051579,-0.00192171515077906
147,1651752886513862992,2.67218086747512,0.127676052067564,1.11714063712427,-0.00699321932712643,0.00151854886051787,0.0699762117384141,0.997522991556356,-0.0130598324386724,-0.00599475494003424,-0.00165516791853304,-0.0347850630024064,-0.0311165339417376,-0.0395730830708189,0.00184658480624132,-0.0019113493662583,-0.00192054682553063
148,1651752886913858096,2.67008064518433,0.126476745223712,1.11662490235102,-0.00691665414194602,0.00134067998639972,0.069657732322396,0.99754607051522,0.0140994216383096,0.00548481427261855,-0.00250092193735334,-0.0346318722856259,-0.0311977930444771,-0.0394484364171898,0.00184646090536962,-0.00191155195864087,-0.001919500863749
149,1651752887313853104,2.67441316259517,0.125452806354137,1.11561665020778,-0.00675380138891306,0.0023421600629803,0.0691935024745636,0.997577645934561,-0.0166039905065507,-0.00915793964123442,-0.00108872909523862,-0.0345579989390947,-0.0312628758196312,-0.0393618486374685,0.00184634847250411,-0.00191165949352404,-0.00191858215245365
150,1651752887713848192,2.66921562163804,0.123516931709692,1.11565460515695,-0.00644715577640253,0.00179285513121028,0.0689462074026527,0.997597935211207,-0.0113806255746234,-0.00593686476920021,0.000217000294121959,-0.0344976955269694,-0.0313096534182747,-0.0392320628563208,0.00184627464643362,-0.0019118767599891,-0.00191776878893754
151,1651752888113843296,2.6686227304,0.122371719215721,1.11570734809387,-0.00666965245557295,0.00159949106191476,0.0685909912739805,0.997621287503689,0.00850515342783256,0.00248473279699914,7.98327697249832e-05,-0.0342979767389653,-0.0315083699997093,-0.0391030014693637,0.00184612837810025,-0.00191189852676786,-0.00191677062368836
152,1651752888513838400,2.66967360638527,0.122173236222152,1.11579618967565,-0.00681409112840672,0.00163859646160087,0.0684361080109749,0.997630884788578,-0.0129480255558145,0.000663916298793516,0.000929518463180136,-0.0340794090640332,-0.0316589023072489,-0.0389842842222516,0.0018460133879135,-0.00191192953530549,-0.00191587452601428
153,1651752888913833392,2.66694374590163,0.121870501192298,1.11601902695629,-0.00690846662887121,0.00106780536932026,0.0684177795830111,0.997632267079139,0.00443866753681505,0.000470118736979927,-0.000260854060632041,-0.0338411067501768,-0.0317904718115978,-0.0388725807198456,0.00184590201081095,-0.00191208690607339,-0.00191505091126663
154,1651752889313828304,2.67106131394477,0.122250518902502,1.11571747734732,-0.00701211679465613,0.00171392251899427,0.0683096231486958,0.997638054643537,-0.00255377245011662,0.000478081828211998,-0.000345493434573799,-0.0336659073817898,-0.0319110587382696,-0.0388127629831529,0.0018457946993404,-0.00191219518206603,-0.00191427994974224
155,1651752889713823296,2.66781467658457,0.121843797911789,1.1159620369657,-0.00700742891111873,0.00109046049987682,0.0683473138289797,0.997636382420126,0.000225567310947417,-0.0029647809798176,-5.32966481605055e-05,-0.0334383660758986,-0.0320238180192565,-0.0387362290438681,0.0018456821261772,-0.00191228846559468,-0.00191356042469963
156,1651752890113818304,2.67065913041159,0.121921944647922,1.11560973591725,-0.00700003956592379,0.00154691413448314,0.0682806255487547,0.997640397476669,0.00811870908904798,-0.000186052902782091,-0.00118285320760081,-0.0332535506511583,-0.032128916235439,-0.0386887209220134,0.00184556492337848,-0.00191243311875659,-0.00191292002280952
157,1651752890513813392,2.66964218004707,0.121480841117418,1.11544651397278,-0.00691266091688027,0.00136573637347706,0.0682750190751922,0.997641654931012,0.00267805270956108,-0.000553880514227468,-0.000427451591320816,-0.0330490514843259,-0.0322257068149654,-0.0386347269396857,0.001845446677299,-0.00191250052228596,-0.00191234735536743
158,1651752890913808496,2.67086952146399,0.121444099472098,1.11511652390527,-0.00682446924155924,0.0015740709743555,0.0682940105092476,0.997640655270575,-0.00491688957081725,-0.000913449452434753,-0.000681446679146009,-0.0328568957722432,-0.032314180016285,-0.0385922607307052,0.00184532588189896,-0.00191259031334714,-0.00191186921928046
159,1651752891313803504,2.67081479630476,0.121065856595302,1.1148581547468,-0.00664855624314997,0.00157946040887816,0.068313670665862,0.997640488555299,0.00568115732531317,0.000667691317458086,-0.000733469264324246,-0.032664341137672,-0.0323871664198056,-0.038554747060212,0.00184520762683485,-0.00191265345556715,-0.00191147755268881
160,1651752891713798704,2.67138888804694,0.12116986568645,1.1145319764857,-0.00642485949541834,0.00172774877618168,0.0684557845799165,0.997631967020994,-0.00184457065627704,0.000448409540773059,-0.000698679572354964,-0.0324827917865444,-0.0324339724106077,-0.0385287303706522,0.00184508732404425,-0.00191273147292746,-0.00191113253270641
161,1651752892113793792,2.6719585715773,0.122451223019484,1.11431428661971,-0.00608485563990134,0.00192407930218468,0.0689348810796119,0.997600749108189,0.000898859021784318,0.00664838646684792,0.000132632889043103,-0.0323142736223566,-0.0324108225231201,-0.0385064092453487,0.00184491945441814,-0.00191277416093175,-0.00191080572077284
162,1651752892513788992,2.67316762102309,0.123872356896759,1.1144753114898,-0.00640387827018378,0.00224971231994359,0.0692111932751151,0.99757893916372,0.00048423836883933,-0.000496237628817752,0.00155279616863744,-0.0321387811442996,-0.0325120385901716,-0.0384746277954731,0.00184494793124529,-0.00191284491141167,-0.00191053723995967
163,1651752892913784096,2.67246373917364,0.123063813872655,1.1149319717787,-0.00630834378685276,0.00213117500464664,0.0691011164087591,0.99758743907631,-0.00089492050337227,-0.00150526531736056,-1.47664471811639e-06,-0.032055322089008,-0.0326254584339513,-0.0384381773293529,0.00184489894142314,-0.00191292653471404,-0.00191031579539467
164,1651752893313779200,2.67242211623593,0.122776121748799,1.11438292928727,-0.00637783492736296,0.00199011355254888,0.0686824460643809,0.997616200887045,0.000198415907799015,0.00019638886702131,-0.00154186722449394,-0.0320270002481109,-0.032674088206887,-0.0384555327355629,0.00184479879355205,-0.00191297132158894,-0.00191019809748038
165,1651752893713774304,2.67194591021707,0.122211974896021,1.11409644405008,-0.00622901318012598,0.00215140019892952,0.0688189432050694,0.997607399695954,0.00273612505476755,-0.00313239553002016,-0.000365739557306735,-0.0320230089952691,-0.0326807545230821,-0.0384621755743168,0.00184476600613732,-0.00191299473992235,-0.00191017112755574
