time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,GPU,RAM,EMC,IRAM,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,power cur,power avg
2022-04-05 12:20:03.475751,0:12:44.960000,OFF,MAXN,31,30,39,27,0,1755280,1755280,1755280,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.0,32.25,2525,2084
2022-04-05 12:20:03.982115,0:12:45.470000,OFF,MAXN,31,21,23,28,0,1755560,1755560,1755560,0,25,OFF,OFF,OFF,0.0,37.0,33.5,30.5,31.0,32.25,2121,2084
2022-04-05 12:20:04.491234,0:12:45.980000,OFF,MAXN,42,31,26,33,0,1755424,1755424,1755424,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.25,2231,2085
2022-04-05 12:20:04.999743,0:12:46.490000,OFF,MAXN,32,25,21,30,0,1754704,1754704,1754704,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.0,32.25,2049,2084
2022-04-05 12:20:05.505941,0:12:46.990000,OFF,MAXN,42,42,36,34,0,1756148,1756148,1756148,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.5,32.25,2957,2088
2022-04-05 12:20:06.016916,0:12:47.500000,OFF,MAXN,34,25,20,18,0,1754236,1754236,1754236,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,30.5,32.25,1751,2086
2022-04-05 12:20:06.521996,0:12:48.010000,OFF,MAXN,34,29,28,30,21,1754584,1754584,1754584,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.0,32.5,2454,2088
2022-04-05 12:20:07.036207,0:12:48.520000,OFF,MAXN,34,26,25,22,0,1754292,1754292,1754292,0,25,OFF,OFF,OFF,0.0,37.0,34.0,30.5,31.0,32.5,2049,2088
2022-04-05 12:20:07.547023,0:12:49.030000,OFF,MAXN,40,31,30,28,0,1755812,1755812,1755812,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.5,32.25,2920,2091
2022-04-05 12:20:08.058978,0:12:49.540000,OFF,MAXN,32,32,26,22,0,1754632,1754632,1754632,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,30.5,32.25,1640,2089
2022-04-05 12:20:08.571192,0:12:50.060000,OFF,MAXN,36,25,32,32,12,1754756,1754756,1754756,0,25,OFF,OFF,OFF,0.0,37.5,33.5,30.5,30.5,32.5,1973,2089
2022-04-05 12:20:09.085202,0:12:50.570000,OFF,MAXN,34,28,28,31,0,1754704,1754704,1754704,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.5,2269,2089
2022-04-05 12:20:09.594993,0:12:51.080000,OFF,MAXN,35,32,26,26,0,1755696,1755696,1755696,0,25,OFF,OFF,OFF,0.0,37.5,33.5,30.5,30.5,32.25,2159,2089
2022-04-05 12:20:10.107441,0:12:51.590000,OFF,MAXN,34,33,30,32,0,1755416,1755416,1755416,0,25,OFF,OFF,OFF,0.0,37.5,33.5,30.5,30.5,32.25,1789,2088
2022-04-05 12:20:10.613223,0:12:52.100000,OFF,MAXN,28,30,24,27,0,1755572,1755572,1755572,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.25,1862,2088
2022-04-05 12:20:11.121530,0:12:52.610000,OFF,MAXN,34,27,35,31,0,1756044,1756044,1756044,0,25,OFF,OFF,OFF,0.0,38.0,34.5,30.5,31.0,32.25,2704,2090
2022-04-05 12:20:11.630971,0:12:53.120000,OFF,MAXN,36,28,23,18,0,1755312,1755312,1755312,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,30.5,32.25,1640,2088
2022-04-05 12:20:12.141105,0:12:53.630000,OFF,MAXN,34,28,29,32,6,1754988,1754988,1754988,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,33.0,1789,2087
2022-04-05 12:20:12.649329,0:12:54.140000,OFF,MAXN,30,32,23,32,0,1752256,1752256,1752256,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,33.0,1976,2087
2022-04-05 12:20:13.157321,0:12:54.640000,OFF,MAXN,33,33,31,22,0,1754180,1754180,1754180,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.5,2487,2088
2022-04-05 12:20:13.671802,0:12:55.160000,OFF,MAXN,39,32,25,26,0,1753120,1753120,1753120,0,25,OFF,OFF,OFF,0.0,37.5,33.5,30.5,30.5,32.5,1528,2086
2022-04-05 12:20:14.179645,0:12:55.670000,OFF,MAXN,33,26,38,23,0,1754564,1754564,1754564,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,30.5,32.75,1827,2085
2022-04-05 12:20:14.686097,0:12:56.170000,OFF,MAXN,30,33,25,31,0,1754640,1754640,1754640,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.0,32.75,2341,2086
2022-04-05 12:20:15.192211,0:12:56.680000,OFF,MAXN,32,27,24,29,0,1755660,1755660,1755660,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,30.5,32.5,2125,2086
2022-04-05 12:20:15.708728,0:12:57.190000,OFF,MAXN,35,22,29,30,0,1755768,1755768,1755768,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,30.5,32.5,1675,2085
2022-04-05 12:20:16.225220,0:12:57.710000,OFF,MAXN,27,33,28,32,0,1757220,1757220,1757220,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,30.5,32.5,1900,2084
2022-04-05 12:20:16.728638,0:12:58.210000,OFF,MAXN,36,30,30,30,0,1757920,1757920,1757920,0,25,OFF,OFF,OFF,0.0,38.0,34.5,30.5,31.0,32.5,2596,2086
2022-04-05 12:20:17.249500,0:12:58.740000,OFF,MAXN,32,24,28,21,0,1756504,1756504,1756504,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.5,1827,2085
2022-04-05 12:20:17.759301,0:12:59.250000,OFF,MAXN,31,24,24,28,0,1756380,1756380,1756380,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,30.5,33.0,1642,2084
2022-04-05 12:20:18.265095,0:12:59.750000,OFF,MAXN,39,33,30,23,0,1756388,1756388,1756388,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,33.0,1973,2083
2022-04-05 12:20:18.774209,0:13:00.260000,OFF,MAXN,36,29,29,24,0,1756932,1756932,1756932,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.0,32.5,2563,2085
2022-04-05 12:20:19.280480,0:13:00.770000,OFF,MAXN,28,33,32,23,0,1755356,1755356,1755356,0,25,OFF,OFF,OFF,0.0,38.0,34.0,33.0,31.0,32.5,2083,2085
2022-04-05 12:20:19.792385,0:13:01.280000,OFF,MAXN,32,24,30,32,8,1754932,1754932,1754932,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,30.5,32.75,1900,2084
2022-04-05 12:20:20.296542,0:13:01.780000,OFF,MAXN,36,32,33,34,0,1755940,1755940,1755940,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.75,2378,2085
2022-04-05 12:20:20.805887,0:13:02.290000,OFF,MAXN,37,18,28,27,0,1756408,1756408,1756408,0,25,OFF,OFF,OFF,0.0,38.0,34.0,31.0,31.0,32.5,2231,2086
2022-04-05 12:20:21.313674,0:13:02.800000,OFF,MAXN,34,34,32,27,0,1756396,1756396,1756396,0,25,OFF,OFF,OFF,0.0,38.0,34.0,30.5,30.5,32.5,1938,2085
2022-04-05 12:20:21.821758,0:13:03.310000,OFF,MAXN,32,26,27,30,0,1757172,1757172,1757172,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.25,1862,2084
2022-04-05 12:20:22.329515,0:13:03.820000,OFF,MAXN,37,33,30,32,0,1757692,1757692,1757692,0,25,OFF,OFF,OFF,0.0,37.5,35.0,31.0,31.0,32.25,2775,2087
2022-04-05 12:20:22.845742,0:13:04.330000,OFF,MAXN,35,15,18,21,0,1757088,1757088,1757088,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,30.5,32.25,1716,2086
2022-04-05 12:20:23.348297,0:13:04.830000,OFF,MAXN,27,39,30,33,0,1757384,1757384,1757384,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,33.5,2231,2086
2022-04-05 12:20:23.858303,0:13:05.340000,OFF,MAXN,36,22,28,25,0,1756684,1756684,1756684,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,33.5,1865,2085
2022-04-05 12:20:24.376365,0:13:05.860000,OFF,MAXN,40,30,31,33,0,1758248,1758248,1758248,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.5,32.5,2990,2088
2022-04-05 12:20:24.879729,0:13:06.370000,OFF,MAXN,34,26,27,30,0,1755856,1755856,1755856,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.5,1751,2087
2022-04-05 12:20:25.395314,0:13:06.880000,OFF,MAXN,31,28,26,26,34,1755872,1755872,1755872,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,30.5,32.5,2416,2088
2022-04-05 12:20:25.897153,0:13:07.380000,OFF,MAXN,32,24,30,32,0,1755812,1755812,1755812,0,25,OFF,OFF,OFF,0.0,37.0,34.5,30.5,31.0,32.5,2269,2089
2022-04-05 12:20:26.405418,0:13:07.890000,OFF,MAXN,32,26,26,28,0,1756468,1756468,1756468,0,25,OFF,OFF,OFF,0.0,38.0,34.0,30.5,30.5,32.5,2193,2089
2022-04-05 12:20:26.919811,0:13:08.410000,OFF,MAXN,38,28,28,26,0,1756592,1756592,1756592,0,25,OFF,OFF,OFF,0.0,37.5,33.5,30.5,30.5,32.5,1751,2088
2022-04-05 12:20:27.421459,0:13:08.910000,OFF,MAXN,37,31,29,28,0,1756944,1756944,1756944,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,30.5,32.5,1827,2087
2022-04-05 12:20:27.930480,0:13:09.420000,OFF,MAXN,34,30,33,28,0,1758624,1758624,1758624,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.0,32.5,2558,2089
2022-04-05 12:20:28.440394,0:13:09.930000,OFF,MAXN,32,22,26,20,0,1757828,1757828,1757828,0,25,OFF,OFF,OFF,0.0,37.5,33.5,30.5,31.0,32.5,1640,2087
2022-04-05 12:20:28.959980,0:13:10.450000,OFF,MAXN,36,27,33,35,0,1758248,1758248,1758248,0,25,OFF,OFF,OFF,0.0,37.5,34.0,33.0,31.0,32.5,1716,2086
2022-04-05 12:20:29.464183,0:13:10.950000,OFF,MAXN,32,33,29,25,0,1758352,1758352,1758352,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.5,1973,2086
2022-04-05 12:20:29.973111,0:13:11.460000,OFF,MAXN,36,31,28,30,0,1758764,1758764,1758764,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.5,2634,2087
2022-04-05 12:20:30.478871,0:13:11.960000,OFF,MAXN,32,27,20,22,0,1757844,1757844,1757844,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.5,1827,2087
2022-04-05 12:20:30.987912,0:13:12.470000,OFF,MAXN,37,29,36,39,0,1757196,1757196,1757196,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,33.0,1973,2086
2022-04-05 12:20:31.500316,0:13:12.990000,OFF,MAXN,33,35,19,35,0,1757176,1757176,1757176,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,33.0,2307,2087
2022-04-05 12:20:32.005597,0:13:13.490000,OFF,MAXN,33,22,26,25,0,1757404,1757404,1757404,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.25,2011,2087
2022-04-05 12:20:32.514648,0:13:14,OFF,MAXN,33,32,29,28,0,1756884,1756884,1756884,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.25,1678,2085
2022-04-05 12:20:33.024007,0:13:14.510000,OFF,MAXN,32,33,27,30,12,1757704,1757704,1757704,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.0,32.5,1862,2085
2022-04-05 12:20:33.532304,0:13:15.020000,OFF,MAXN,34,26,26,31,0,1758468,1758468,1758468,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,32.5,2596,2086
2022-04-05 12:20:34.044278,0:13:15.530000,OFF,MAXN,36,23,29,20,0,1758344,1758344,1758344,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,30.5,32.5,1716,2085
2022-04-05 12:20:34.556448,0:13:16.040000,OFF,MAXN,29,26,26,33,0,1758048,1758048,1758048,0,25,OFF,OFF,OFF,0.0,37.0,34.0,30.5,30.5,32.75,1566,2084
2022-04-05 12:20:35.064829,0:13:16.550000,OFF,MAXN,36,35,32,25,0,1758284,1758284,1758284,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.75,2049,2083
2022-04-05 12:20:35.576199,0:13:17.060000,OFF,MAXN,26,34,34,26,0,1758544,1758544,1758544,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.0,32.25,2596,2085
2022-04-05 12:20:36.084543,0:13:17.570000,OFF,MAXN,32,32,30,28,0,1757660,1757660,1757660,0,25,OFF,OFF,OFF,0.0,37.5,34.5,33.0,31.0,32.25,2083,2085
2022-04-05 12:20:36.589686,0:13:18.080000,OFF,MAXN,30,32,33,24,7,1757452,1757452,1757452,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,30.5,32.75,1976,2085
2022-04-05 12:20:37.096605,0:13:18.580000,OFF,MAXN,37,42,32,27,0,1756912,1756912,1756912,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.0,32.75,2671,2086
2022-04-05 12:20:37.608428,0:13:19.090000,OFF,MAXN,25,32,26,27,0,1766940,1766940,1766940,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.25,1900,2086
2022-04-05 12:20:38.113328,0:13:19.600000,OFF,MAXN,33,38,32,30,0,1757284,1757284,1757284,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.25,2159,2086
2022-04-05 12:20:38.627897,0:13:20.110000,OFF,MAXN,26,27,25,32,31,1757896,1757896,1757896,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.5,32.5,1938,2086
2022-04-05 12:20:39.132667,0:13:20.620000,OFF,MAXN,34,36,36,31,0,1759212,1759212,1759212,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.5,32.5,2957,2088
2022-04-05 12:20:39.643748,0:13:21.130000,OFF,MAXN,32,32,24,27,0,1757568,1757568,1757568,0,25,OFF,OFF,OFF,0.0,37.0,34.0,31.0,31.0,32.5,1789,2087
2022-04-05 12:20:40.151197,0:13:21.640000,OFF,MAXN,20,35,31,29,0,1757936,1757936,1757936,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.5,33.75,2345,2088
2022-04-05 12:20:40.659963,0:13:22.150000,OFF,MAXN,34,31,27,26,0,1757812,1757812,1757812,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,30.5,33.75,1976,2088
2022-04-05 12:20:41.169667,0:13:22.660000,OFF,MAXN,31,33,27,32,0,1759076,1759076,1759076,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.0,32.0,2957,2090
2022-04-05 12:20:41.673841,0:13:23.160000,OFF,MAXN,32,34,28,20,0,1758192,1758192,1758192,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.0,1566,2089
2022-04-05 12:20:42.186916,0:13:23.670000,OFF,MAXN,32,31,27,30,0,1757888,1757888,1757888,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.75,2159,2089
2022-04-05 12:20:42.688745,0:13:24.170000,OFF,MAXN,36,37,32,23,0,1754908,1754908,1754908,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.75,2525,2090
2022-04-05 12:20:43.213803,0:13:24.700000,OFF,MAXN,33,20,26,22,0,1765948,1765948,1765948,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.25,1789,2089
2022-04-05 12:20:43.712750,0:13:25.200000,OFF,MAXN,31,32,35,30,0,1757168,1757168,1757168,0,25,OFF,OFF,OFF,0.0,37.0,34.0,31.0,31.0,32.25,1678,2088
2022-04-05 12:20:44.226381,0:13:25.710000,OFF,MAXN,30,30,24,25,0,1756016,1756016,1756016,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.0,32.25,1751,2087
2022-04-05 12:20:44.735640,0:13:26.220000,OFF,MAXN,34,28,28,38,0,1758544,1758544,1758544,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.5,32.25,2596,2089
2022-04-05 12:20:45.258140,0:13:26.740000,OFF,MAXN,29,22,29,22,0,1757520,1757520,1757520,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.25,1604,2087
2022-04-05 12:20:45.771344,0:13:27.260000,OFF,MAXN,37,35,30,29,0,1758468,1758468,1758468,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.75,1640,2086
2022-04-05 12:20:46.281009,0:13:27.770000,OFF,MAXN,33,24,24,29,0,1758604,1758604,1758604,0,25,OFF,OFF,OFF,0.0,37.5,33.5,31.0,31.0,32.75,2087,2086
2022-04-05 12:20:46.790494,0:13:28.280000,OFF,MAXN,25,36,32,26,0,1759936,1759936,1759936,0,25,OFF,OFF,OFF,0.0,37.5,35.0,31.0,31.0,32.75,2634,2088
2022-04-05 12:20:47.302820,0:13:28.790000,OFF,MAXN,23,23,24,32,0,1758816,1758816,1758816,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.75,1716,2087
2022-04-05 12:20:47.810429,0:13:29.300000,OFF,MAXN,36,36,28,28,0,1758876,1758876,1758876,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.0,1827,2086
2022-04-05 12:20:48.319088,0:13:29.810000,OFF,MAXN,29,35,29,36,0,1759076,1759076,1759076,0,25,OFF,OFF,OFF,0.0,38.0,34.0,31.0,31.0,33.0,2307,2086
2022-04-05 12:20:48.825109,0:13:30.310000,OFF,MAXN,32,36,28,29,0,1758400,1758400,1758400,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.5,2087,2086
2022-04-05 12:20:49.338554,0:13:30.820000,OFF,MAXN,22,30,32,20,0,1757332,1757332,1757332,0,25,OFF,OFF,OFF,0.0,37.0,34.0,33.0,31.0,32.5,1678,2085
2022-04-05 12:20:49.852206,0:13:31.340000,OFF,MAXN,34,38,26,26,29,1757836,1757836,1757836,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.5,1938,2085
2022-04-05 12:20:50.356119,0:13:31.840000,OFF,MAXN,35,29,26,29,0,1758204,1758204,1758204,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.0,32.5,2525,2086
2022-04-05 12:20:50.861458,0:13:32.350000,OFF,MAXN,33,28,26,24,0,1758448,1758448,1758448,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.5,1640,2085
2022-04-05 12:20:51.375583,0:13:32.860000,OFF,MAXN,34,35,22,28,0,1758704,1758704,1758704,0,25,OFF,OFF,OFF,0.0,38.0,33.5,31.0,30.5,32.5,1640,2084
2022-04-05 12:20:51.882356,0:13:33.370000,OFF,MAXN,29,38,29,32,0,1760160,1760160,1760160,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.5,2159,2084
2022-04-05 12:20:52.391157,0:13:33.880000,OFF,MAXN,30,32,29,25,0,1760808,1760808,1760808,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.5,31.0,32.5,2596,2085
2022-04-05 12:20:52.901341,0:13:34.390000,OFF,MAXN,35,35,27,29,0,1759180,1759180,1759180,0,25,OFF,OFF,OFF,0.0,38.0,34.0,31.0,31.0,32.5,2011,2085
2022-04-05 12:20:53.413551,0:13:34.900000,OFF,MAXN,24,26,33,29,0,1758772,1758772,1758772,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.0,32.75,1827,2084
2022-04-05 12:20:53.916555,0:13:35.400000,OFF,MAXN,33,35,38,41,0,1758884,1758884,1758884,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,32.75,2596,2086
2022-04-05 12:20:54.428093,0:13:35.910000,OFF,MAXN,28,35,27,19,0,1773544,1773544,1773544,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.0,32.5,1751,2085
2022-04-05 12:20:54.935555,0:13:36.420000,OFF,MAXN,31,35,33,28,0,1758800,1758800,1758800,0,25,OFF,OFF,OFF,0.0,37.5,35.0,31.0,31.0,32.5,2087,2085
2022-04-05 12:20:55.443916,0:13:36.930000,OFF,MAXN,24,30,24,26,0,1758940,1758940,1758940,0,25,OFF,OFF,OFF,0.0,37.5,34.0,30.5,31.5,32.5,1862,2084
2022-04-05 12:20:55.952457,0:13:37.440000,OFF,MAXN,34,32,32,31,0,1760788,1760788,1760788,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.5,32.5,2812,2086
2022-04-05 12:20:56.464683,0:13:37.950000,OFF,MAXN,29,36,22,19,0,1759504,1759504,1759504,0,25,OFF,OFF,OFF,0.0,38.0,34.5,30.5,31.0,32.5,1604,2085
2022-04-05 12:20:56.970442,0:13:38.460000,OFF,MAXN,31,32,33,29,0,1759600,1759600,1759600,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,32.5,2193,2085
2022-04-05 12:20:57.477154,0:13:38.960000,OFF,MAXN,31,27,24,22,0,1759576,1759576,1759576,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.5,2049,2085
2022-04-05 12:20:57.988145,0:13:39.470000,OFF,MAXN,33,41,25,34,0,1761232,1761232,1761232,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.5,32.75,2920,2087
2022-04-05 12:20:58.499207,0:13:39.990000,OFF,MAXN,31,35,29,25,0,1760828,1760828,1760828,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.0,32.75,1716,2086
2022-04-05 12:20:59.004682,0:13:40.490000,OFF,MAXN,34,36,23,19,0,1761200,1761200,1761200,0,25,OFF,OFF,OFF,0.0,38.0,34.0,31.0,31.0,33.0,2341,2087
2022-04-05 12:20:59.512404,0:13:41,OFF,MAXN,36,30,29,27,0,1760488,1760488,1760488,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.5,33.0,2487,2088
2022-04-05 12:21:00.032237,0:13:41.520000,OFF,MAXN,26,25,26,20,0,1776332,1776332,1776332,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.0,32.5,1713,2087
2022-04-05 12:21:00.537610,0:13:42.020000,OFF,MAXN,37,46,38,34,0,1759912,1759912,1759912,0,25,OFF,OFF,OFF,0.0,37.5,34.5,30.5,31.0,32.5,1678,2086
2022-04-05 12:21:01.048594,0:13:42.530000,OFF,MAXN,30,29,22,21,0,1760240,1760240,1760240,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.5,32.5,1862,2085
2022-04-05 12:21:01.553011,0:13:43.040000,OFF,MAXN,32,37,34,33,0,1760076,1760076,1760076,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.5,32.5,2596,2087
2022-04-05 12:21:02.062259,0:13:43.550000,OFF,MAXN,37,32,22,28,0,1759284,1759284,1759284,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.0,32.5,1678,2086
2022-04-05 12:21:02.569566,0:13:44.060000,OFF,MAXN,30,31,32,40,0,1760164,1760164,1760164,0,25,OFF,OFF,OFF,0.0,37.5,34.0,31.0,31.0,32.75,1678,2085
2022-04-05 12:21:03.075954,0:13:44.560000,OFF,MAXN,27,25,27,27,33,1759856,1759856,1759856,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.75,2197,2085
2022-04-05 12:21:03.585304,0:13:45.070000,OFF,MAXN,25,32,26,27,0,1761836,1761836,1761836,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.0,31.5,32.75,2558,2086
2022-04-05 12:21:04.091516,0:13:45.580000,OFF,MAXN,34,30,22,25,0,1761184,1761184,1761184,0,25,OFF,OFF,OFF,0.0,38.0,34.5,30.5,31.0,32.75,1827,2085
2022-04-05 12:21:04.600535,0:13:46.090000,OFF,MAXN,32,25,33,26,0,1762128,1762128,1762128,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.25,1935,2085
2022-04-05 12:21:05.105385,0:13:46.590000,OFF,MAXN,36,34,27,23,0,1762116,1762116,1762116,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.25,2704,2087
2022-04-05 12:21:05.624871,0:13:47.110000,OFF,MAXN,32,32,24,22,0,1762488,1762488,1762488,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.0,1938,2086
2022-04-05 12:21:06.128602,0:13:47.610000,OFF,MAXN,32,29,30,26,0,1760676,1760676,1760676,0,25,OFF,OFF,OFF,0.0,37.5,34.0,33.0,31.0,33.0,1640,2085
2022-04-05 12:21:06.639311,0:13:48.130000,OFF,MAXN,34,35,26,21,0,1759748,1759748,1759748,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.0,33.0,1973,2085
2022-04-05 12:21:07.147619,0:13:48.630000,OFF,MAXN,32,32,24,28,0,1760640,1760640,1760640,0,25,OFF,OFF,OFF,0.0,38.0,34.0,31.0,31.5,33.0,2596,2086
2022-04-05 12:21:07.660402,0:13:49.150000,OFF,MAXN,31,26,28,26,0,1759880,1759880,1759880,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.0,1827,2085
2022-04-05 12:21:08.174016,0:13:49.660000,OFF,MAXN,28,32,32,24,0,1759936,1759936,1759936,0,25,OFF,OFF,OFF,0.0,37.0,34.0,31.0,31.0,32.75,1604,2084
2022-04-05 12:21:08.685147,0:13:50.170000,OFF,MAXN,30,38,34,29,34,1761304,1761304,1761304,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.75,2307,2085
2022-04-05 12:21:09.190780,0:13:50.680000,OFF,MAXN,31,36,29,30,0,1762048,1762048,1762048,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.5,32.75,2558,2086
2022-04-05 12:21:09.700410,0:13:51.190000,OFF,MAXN,33,29,25,25,0,1761668,1761668,1761668,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,32.75,2087,2086
2022-04-05 12:21:10.211796,0:13:51.700000,OFF,MAXN,26,32,29,28,0,1761912,1761912,1761912,0,25,OFF,OFF,OFF,0.0,38.0,34.5,31.0,31.0,33.25,1789,2085
2022-04-05 12:21:10.714977,0:13:52.200000,OFF,MAXN,35,38,30,29,0,1761940,1761940,1761940,0,25,OFF,OFF,OFF,0.0,38.0,35.0,31.5,31.5,33.25,2812,2087
2022-04-05 12:21:11.239614,0:13:52.730000,OFF,MAXN,26,30,20,23,0,1769724,1769724,1769724,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.0,31.0,33.0,1640,2086
2022-04-05 12:21:11.739220,0:13:53.230000,OFF,MAXN,36,31,30,29,0,1761372,1761372,1761372,0,25,OFF,OFF,OFF,0.0,37.5,34.5,31.5,31.0,33.0,2159,2086
2022-04-05 12:21:12.250881,0:13:53.740000,OFF,MAXN,26,28,33,22,0,1759224,1759224,1759224,0,25,OFF,OFF,OFF,0.0,38.0,34.5,33.0,31.0,32.75,1900,2086
