[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.02%,0.59%,23.48MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.78%,0.98%,38.79MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.03%,0.57%,22.64MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.27%,1.12%,44.32MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.39%,0.88%,34.76MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.54%,1.21%,47.88MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.83%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.02%,0.59%,23.48MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.78%,0.98%,38.79MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.03%,0.57%,22.64MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.27%,1.12%,44.32MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.39%,0.88%,34.76MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.54%,1.21%,47.88MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.83%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,15.01%,0.59%,23.49MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.42%,0.98%,38.79MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.03%,0.57%,22.64MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,11.20%,1.12%,44.32MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.39%,0.88%,34.76MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.54%,1.21%,47.88MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.69%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,15.01%,0.59%,23.49MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.42%,0.98%,38.79MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.66%,0.57%,22.64MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,11.20%,1.12%,44.32MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.19%,0.88%,34.77MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.93%,1.21%,47.88MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.69%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,15.01%,0.59%,23.49MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.42%,0.98%,38.79MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.66%,0.57%,22.64MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,11.20%,1.12%,44.32MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.19%,0.88%,34.77MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.93%,1.21%,47.88MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.69%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.06%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,9.88%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.68%,0.57%,22.65MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.85%,1.12%,44.35MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.15%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.41%,1.21%,47.88MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.57%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.06%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,9.88%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.68%,0.57%,22.65MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.85%,1.12%,44.35MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.15%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.41%,1.21%,47.88MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.57%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.67%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.18%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.05%,0.57%,22.65MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.99%,1.12%,44.36MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.76%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.29%,1.21%,47.88MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.14%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.67%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.18%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.05%,0.57%,22.65MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.99%,1.12%,44.36MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.76%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.29%,1.21%,47.88MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.14%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.78%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.18%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.57%,0.57%,22.65MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.14%,1.12%,44.36MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.51%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.38%,1.21%,47.88MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.93%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.78%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.18%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.57%,0.57%,22.65MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.14%,1.12%,44.36MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.51%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.38%,1.21%,47.88MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.93%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.40%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.35%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.08%,0.57%,22.66MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.56%,1.12%,44.37MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.35%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.27%,1.21%,47.89MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.04%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.40%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.35%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.08%,0.57%,22.66MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.56%,1.12%,44.37MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.35%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.27%,1.21%,47.89MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.04%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.89%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.97%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.22%,0.57%,22.66MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.75%,1.12%,44.37MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.32%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.73%,1.21%,47.89MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.41%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.89%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.97%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.22%,0.57%,22.66MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.75%,1.12%,44.37MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.32%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.73%,1.21%,47.89MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.41%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.13%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.76%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.46%,0.57%,22.66MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.09%,1.12%,44.37MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.52%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.79%,1.21%,47.89MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.16%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.13%,0.59%,23.5MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.76%,0.98%,38.8MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.46%,0.57%,22.66MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.09%,1.12%,44.37MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.52%,0.88%,34.78MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.79%,1.21%,47.89MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.16%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.05%,0.59%,23.51MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.64%,0.98%,38.81MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.55%,0.57%,22.66MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.40%,1.12%,44.38MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.49%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.26%,1.21%,47.89MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.54%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.05%,0.59%,23.51MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.64%,0.98%,38.81MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.55%,0.57%,22.66MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.40%,1.12%,44.38MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.49%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.26%,1.21%,47.89MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.54%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.97%,0.59%,23.51MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.07%,0.98%,38.81MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.68%,0.57%,22.66MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.16%,1.12%,44.38MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.70%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.30%,1.21%,47.89MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.19%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.97%,0.59%,23.51MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.07%,0.98%,38.81MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.68%,0.57%,22.66MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.16%,1.12%,44.38MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.70%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.30%,1.21%,47.89MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.19%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.61%,0.59%,23.51MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.61%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.81%,0.57%,22.67MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.87%,1.12%,44.4MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.66%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.46%,1.21%,47.9MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.09%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.61%,0.59%,23.51MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.61%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.81%,0.57%,22.67MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.87%,1.12%,44.4MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.66%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.46%,1.21%,47.9MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.09%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.61%,0.59%,23.51MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.61%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.81%,0.57%,22.67MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.87%,1.12%,44.4MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.66%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.83%,1.21%,47.9MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.09%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.03%,0.59%,23.52MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.31%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.73%,0.57%,22.67MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.93%,1.12%,44.41MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.57%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.83%,1.21%,47.9MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.23%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.03%,0.59%,23.52MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.31%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.73%,0.57%,22.67MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.93%,1.12%,44.41MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.57%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.83%,1.21%,47.9MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.23%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.37%,0.59%,23.52MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.94%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.89%,0.57%,22.67MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.33%,1.12%,44.41MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.33%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.27%,1.21%,47.9MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.26%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.37%,0.59%,23.52MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.94%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.89%,0.57%,22.67MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.33%,1.12%,44.41MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.33%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.27%,1.21%,47.9MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.26%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.14%,0.59%,23.52MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.49%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.30%,0.57%,22.67MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.00%,1.12%,44.41MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,4.98%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.50%,1.21%,47.9MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.48%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.14%,0.59%,23.52MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.49%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.30%,0.57%,22.67MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.00%,1.12%,44.41MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,4.98%,0.88%,34.79MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.50%,1.21%,47.9MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.48%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.31%,0.59%,23.52MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.31%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.49%,0.57%,22.68MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.54%,1.12%,44.42MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.85%,0.88%,34.8MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.89%,1.21%,47.91MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.53%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.31%,0.59%,23.52MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.31%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.49%,0.57%,22.68MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.54%,1.12%,44.42MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.85%,0.88%,34.8MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.89%,1.21%,47.91MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.53%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.46%,0.59%,23.53MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.64%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.88%,0.57%,22.68MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.49%,1.12%,44.42MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.85%,0.88%,34.8MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.63%,1.21%,47.91MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.51%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.46%,0.59%,23.53MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.64%,0.98%,38.82MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.88%,0.57%,22.68MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.49%,1.12%,44.42MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.85%,0.88%,34.8MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.63%,1.21%,47.91MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.51%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.33%,0.59%,23.53MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.56%,0.98%,38.83MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.17%,0.57%,22.68MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.70%,1.12%,44.43MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.48%,0.88%,34.8MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.65%,1.21%,47.91MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.56%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.33%,0.59%,23.53MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.56%,0.98%,38.83MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.17%,0.57%,22.68MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.70%,1.12%,44.43MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.48%,0.88%,34.8MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.65%,1.21%,47.91MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.56%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.69%,0.59%,23.54MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.23%,0.98%,38.83MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.71%,0.57%,22.68MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.67%,1.12%,44.45MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.43%,0.88%,34.8MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.31%,1.21%,47.92MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.07%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.69%,0.59%,23.54MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.23%,0.98%,38.83MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.71%,0.57%,22.68MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.67%,1.12%,44.45MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.43%,0.88%,34.8MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.31%,1.21%,47.92MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.07%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.59%,0.59%,23.54MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.07%,0.98%,38.84MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.97%,0.57%,22.69MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.65%,1.12%,44.46MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.05%,0.88%,34.81MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,5.21%,1.21%,47.92MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.52%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.59%,0.59%,23.54MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.07%,0.98%,38.84MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.97%,0.57%,22.69MiB / 3.871GiB
